movie_index,imdb_id
8457,1956594
8458,2111478
8459,2366308
8460,431420
8461,800095
8462,905345
8463,1315216
8464,1710573
8465,2004262
8466,2053352
8467,2150332
8468,1549920
8469,2023587
8470,2084989
8471,1418712
8472,1235522
8473,2115295
8474,2073029
8475,1770734
8476,2112287
8477,1995341
8478,1787810
8479,1758570
8480,2120779
8481,2011953
8482,2040281
8483,1806911
8484,2370140
8485,1211890
8486,1806234
8487,1842793
8488,1465478
8489,1625345
8490,1911553
8491,1325723
8492,1333125
8493,874289
8494,110667
8495,2199603
8496,1988591
8497,2152198
8498,1904996
8499,1827578
8500,1734548
8501,2106739
8502,2023690
8503,1428538
8504,1291547
8505,2035630
8506,965382
8507,293437
8508,2113113
8509,1853643
8510,1869716
8511,1807950
8512,2153963
8513,1374992
8514,2081437
8515,1836944
8516,1389096
8517,2008562
8518,1639426
8519,395571
8520,2059255
8521,1937264
8522,1457765
8523,2053463
8524,2024432
8525,1935896
8526,2281065
8527,1753496
8528,1173687
8529,2309788
8530,2044729
8531,1996310
8532,2577150
8533,1704292
8534,1147687
8535,1446072
8536,1559547
8537,1606378
8538,1711425
8539,2258685
8540,1702439
8541,1549589
8542,2446192
8543,2092588
8544,2375605
8545,1659343
8546,2085910
8547,765446
8548,846724
8549,1587828
8550,2209418
8551,1313139
8552,2085930
8553,882977
8554,2608732
8555,2387433
8556,100107
8557,499516
8558,1351685
8559,2034139
8560,1441373
8561,2258858
8562,1583421
8563,1682180
8564,1922685
8565,2306745
8566,1623205
8567,1212448
8568,2101341
8569,481499
8570,1975269
8571,1594917
8572,98512
8573,2070776
8574,2103264
8575,2332522
8576,1728975
8577,2008633
8578,1579247
8579,1835977
8580,1790869
8581,2244901
8582,790628
8583,2101441
8584,2363439
8585,210628
8586,1804607
8587,1568926
8588,1911644
8589,2302755
8590,1754811
8591,2076897
8592,1763303
8593,1942831
8594,202493
8595,1964624
8596,1817273
8597,1935902
8598,1745862
8599,1517260
8600,1509787
8601,1582271
8602,1814621
8603,1419950
8604,461936
8605,2071620
8606,1447500
8607,222012
8608,481513
8609,1762300
8610,2027064
8611,254481
8612,1288558
8613,1924429
8614,1535101
8615,1684233
8616,2112210
8617,1638350
8618,1152840
8619,1232206
8620,1483013
8621,1507563
8622,2129928
8623,1595656
8624,453562
8625,1613092
8626,1524095
8627,111552
8628,1437235
8629,272884
8630,1510985
8631,1433811
8632,2782834
8633,1843287
8634,903135
8635,1667903
8636,1980209
8637,2654124
8638,1325753
8639,1483025
8640,2064713
8641,1977895
8642,1525366
8643,2027128
8644,2625598
8645,489062
8646,1245492
8647,1300854
8648,1076240
8649,1032817
8650,2617456
8651,1659338
8652,2055765
8653,1905042
8654,1701210
8655,1935179
8656,152183
8657,2475544
8658,1272886
8659,1422675
8660,1422674
8661,321897
8662,1551630
8663,2060525
8664,1821426
8665,2114490
8666,2084977
8667,2323551
8668,1945062
8669,1606339
8670,1240538
8671,762138
8672,179183
8673,1343092
8674,1408101
8675,1684925
8676,2312602
8677,2234155
8678,1319746
8679,1959438
8680,2366450
8681,462246
8682,1779076
8683,2555426
8684,1602613
8685,1951261
8686,848537
8687,1489167
8688,2024519
8689,2204379
8690,2347569
8691,1731697
8692,1291580
8693,262240
8694,1091863
8695,1780762
8696,1667355
8697,2599898
8698,1723126
8699,1815862
8700,1670345
8701,1426329
8702,475296
8703,1863201
8704,2368553
8705,2061712
8706,1590950
8707,1261954
8708,2014346
8709,2284766
8710,213565
8711,1833844
8712,1727388
8713,1772270
8714,1937149
8715,2094064
8716,2066176
8717,770828
8718,2179116
8719,1926313
8720,1931435
8721,2073086
8722,1674773
8723,2184339
8724,2032557
8725,1879032
8726,1176416
8727,2224075
8728,1295053
8729,2132285
8730,1453405
8731,2193418
8732,1734433
8733,1736049
8734,1776196
8735,2103217
8736,1935065
8737,1663662
8738,2465238
8739,1822302
8740,816711
8741,1535108
8742,2532528
8743,177876
8744,1758610
8745,93970
8746,1824254
8747,1985443
8748,1932767
8749,2091398
8750,1959332
8751,2051879
8752,1767354
8753,2273321
8754,1690953
8755,2334879
8756,1213663
8757,2404463
8758,1210819
8759,1557720
8760,2397619
8761,1829012
8762,2481238
8763,1265589
8764,1977739
8765,1276962
8766,411805
8767,2450186
8768,411806
8769,2179053
8770,2072933
8771,1528734
8772,1060256
8773,1714206
8774,1932718
8775,2265534
8776,1711018
8777,2290151
8778,2033981
8779,2620736
8780,2856930
8781,2724064
8782,2523852
8783,2205697
8784,103978
8785,99173
8786,2334649
8787,2356180
8788,2385104
8789,2296404
8790,790736
8791,1625340
8792,2820466
8793,1777034
8794,2495118
8795,1741243
8796,1480295
8797,2375574
8798,1457767
8799,1541874
8800,1679235
8801,1160996
8802,2012011
8803,2934036
8804,2795078
8805,1860353
8806,1430132
8807,2499076
8808,2265398
8809,2318527
8810,1821694
8811,92549
8812,2272350
8813,2234025
8814,99387
8815,1911662
8816,475271
8817,1654523
8818,1272878
8819,109900
8820,1748043
8821,2334873
8822,1925435
8823,96310
8824,2292959
8825,2077747
8826,122961
8827,266850
8828,2510998
8829,167565
8830,1854564
8831,2017020
8832,469021
8833,99277
8834,2007360
8835,787442
8836,2908228
8837,2557848
8838,2016940
8839,2195548
8840,346578
8841,1683043
8842,2380408
8843,3108864
8844,1723121
8845,1244658
8846,2191701
8847,1650554
8848,1411250
8849,1691917
8850,2545118
8851,1413495
8852,1828970
8853,2357129
8854,1538403
8855,2359085
8856,790663
8857,2364949
8858,1671513
8859,1327773
8860,2294677
8861,2084953
8862,2268732
8863,2388637
8864,2194499
8865,2112124
8866,2245223
8867,760188
8868,1838722
8869,1494772
8870,1581845
8871,1631707
8872,2005374
8873,1853739
8874,94886
8875,2171867
8876,1890375
8877,1146320
8878,1555093
8879,1563725
8880,1153040
8881,443435
8882,2103267
8883,1323520
8884,1698010
8885,1615091
8886,2546038
8887,1790834
8888,2450440
8889,103002
8890,106436
8891,2515086
8892,2218003
8893,1822381
8894,2167202
8895,2201548
8896,1741225
8897,1038693
8898,1454468
8899,2537176
8900,1486834
8901,2245195
8902,1392214
8903,2330322
8904,1920945
8905,1985019
8906,2226417
8907,1979320
8908,270053
8909,1798291
8910,2404311
8911,384013
8912,2370248
8913,1937449
8914,1596753
8915,2229842
8916,1926910
8917,494224
8918,1754367
8919,1758795
8920,1132285
8921,1925479
8922,1196339
8923,1532958
8924,2207658
8925,1337117
8926,1844203
8927,2312890
8928,1293751
8929,1580426
8930,1874789
8931,1861279
8932,1909348
8933,1821549
8934,94651
8935,2390361
8936,2229499
8937,1488181
8938,1312203
8939,2172935
8940,432232
8941,2332579
8942,2615134
8943,1623757
8944,1981140
8945,102848
8946,2659414
8947,2377938
8948,867334
8949,2364841
8950,2070862
8951,2061756
8952,2345112
8953,1846492
8954,2215151
8955,2717558
8956,1985966
8957,1787988
8958,439544
8959,1535109
8960,2577990
8961,166960
8962,1876547
8963,1450321
8964,1645131
8965,2481198
8966,1171222
8967,2294965
8968,2126362
8969,1211956
8970,453533
8971,2094877
8972,1407061
8973,1939659
8974,1837703
8975,2708946
8976,2193215
8977,1821641
8978,1937269
8979,2636522
8980,2187884
8981,1825157
8982,2024544
8983,2286990
8984,2187115
8985,1311071
8986,2357788
8987,283090
8988,2014351
8989,2017038
8990,1930546
8991,196632
8992,1319722
8993,2075352
8994,197273
8995,1731141
8996,2616880
8997,2446040
8998,1709143
8999,3063516
9000,1017456
9001,1981115
9002,790636
9003,404978
9004,3004634
9005,1381418
9006,2304426
9007,2263058
9008,1894476
9009,1698648
9010,2094018
9011,2299842
9012,1835955
9013,774118
9014,1468387
9015,2836450
9016,2302529
9017,1726888
9018,1836808
9019,2204371
9020,1621039
9021,1456060
9022,387596
9023,1204975
9024,2492916
9025,2262456
9026,2403029
9027,1727358
9028,2402179
9029,2386327
9030,479879
9031,2431286
9032,816442
9033,2083355
9034,2718492
9035,3277552
9036,1485763
9037,2375379
9038,1951264
9039,1170358
9040,1335975
9041,1359553
9042,1092058
9043,2387559
9044,1196948
9045,974977
9046,1029231
9047,2415464
9048,88963
9049,1592292
9050,203425
9051,2294629
9052,1129441
9053,1838603
9054,113637
9055,1703049
9056,2042568
9057,993846
9058,2312718
9059,2304771
9060,1322269
9061,2976920
9062,1510686
9063,2231554
9064,2486630
9065,2224004
9066,1462901
9067,3089388
9068,2430104
9069,1261900
9070,1015999
9071,1800241
9072,359950
9073,1798709
9074,2752200
9075,89488
9076,2421662
9077,2359427
9078,2071550
9079,94962
9080,2704212
9081,3385404
9082,1785612
9083,1285482
9084,1091191
9085,112668
9086,2235902
9087,1638364
9088,2663812
9089,835378
9090,2140373
9091,1817287
9092,1838520
9093,1041804
9094,2184331
9095,249677
9096,1321511
9097,1229340
9098,2093109
9099,2299248
9100,2505938
9101,2536846
9102,2883224
9103,3009336
9104,2707792
9105,1706620
9106,99401
9107,2345567
9108,2166616
9109,1292569
9110,2458106
9111,2836166
9112,1879030
9113,1906329
9114,1663143
9115,1083448
9116,3104078
9117,2570738
9118,2419284
9119,3194532
9120,2101473
9121,1247667
9122,2513616
9123,1954315
9124,1669698
9125,2572632
9126,1427298
9127,2025667
9128,1356790
9129,1661382
9130,3165608
9131,422091
9132,362192
9133,465657
9134,1421383
9135,2369396
9136,3311384
9137,2317524
9138,1311060
9139,2473682
9140,1714915
9141,2227830
9142,1176095
9143,110420
9144,1814930
9145,2350496
9146,446463
9147,2113683
9148,2707858
9149,1700845
9150,2295196
9151,2263944
9152,2058107
9153,1844770
9154,1758595
9155,1618445
9156,2309021
9157,142244
9158,2370224
9159,3218680
9160,2395385
9161,2112206
9162,285104
9163,2355540
9164,3091552
9165,1801123
9166,1408253
9167,1205537
9168,1840309
9169,2304953
9170,322526
9171,2707848
9172,2842128
9173,2752758
9174,3019694
9175,1930294
9176,99578
9177,481522
9178,1540741
9179,1504403
9180,2296697
9181,1734067
9182,2297063
9183,3060952
9184,2328549
9185,2178470
9186,1094661
9187,399854
9188,2513092
9189,1757800
9190,2222206
9191,130236
9192,2011276
9193,2654360
9194,1418377
9195,995832
9196,1609479
9197,1937390
9198,2316411
9199,2309224
9200,1967545
9201,1186373
9202,3074694
9203,1054115
9204,2325989
9205,2425486
9206,2177771
9207,1490017
9208,2063008
9209,1234721
9210,2172985
9211,433722
9212,2382009
9213,1957945
9214,114565
9215,291400
9216,2207072
9217,1545660
9218,171725
9219,2489734
9220,1742334
9221,1285241
9222,119861
9223,1839590
9224,2402200
9225,458413
9226,1067765
9227,1878942
9228,2333804
9229,2318092
9230,1837709
9231,2378884
9232,1763316
9233,2382396
9234,421045
9235,490170
9236,2363471
9237,1559038
9238,2511428
9239,328955
9240,1236397
9241,1978532
9242,2072045
9243,821638
9244,463953
9245,1815717
9246,1566591
9247,1826590
9248,2278388
9249,2390237
9250,2708254
9251,2073520
9252,2442466
9253,1673734
9254,3290276
9255,1349482
9256,901686
9257,1134859
9258,1537759
9259,2852406
9260,2980794
9261,1735200
9262,3421514
9263,2333598
9264,2039345
9265,1800246
9266,2113075
9267,816692
9268,2234451
9269,841993
9270,1540767
9271,1600656
9272,2172934
9273,2193265
9274,2024469
9275,1951216
9276,2165859
9277,2236054
9278,1999987
9279,1992193
9280,1253863
9281,1691154
9282,1343712
9283,1385956
9284,2281159
9285,2212008
9286,2213054
9287,1744776
9288,90793
9289,2910274
9290,2389182
9291,2350892
9292,1575539
9293,864835
9294,1441395
9295,2369135
9296,2355495
9297,1943873
9298,2771372
9299,974077
9300,2170299
9301,3210686
9302,1571243
9303,2268617
9304,3034258
9305,3070936
9306,2955316
9307,1029161
9308,1552624
9309,1390398
9310,2668134
9311,1063056
9312,1843866
9313,2567712
9314,1959490
9315,1821658
9316,3482378
9317,1741542
9318,2504404
9319,2737310
9320,1308756
9321,1153546
9322,2059171
9323,1043726
9324,2281587
9325,2402105
9326,2139843
9327,2942522
9328,1747958
9329,3203290
9330,1568335
9331,1815852
9332,2390962
9333,1885300
9334,2317225
9335,2101570
9336,2106550
9337,1219817
9338,2235779
9339,2223990
9340,469146
9341,2265171
9342,1845838
9343,2234429
9344,1759682
9345,1872181
9346,3139072
9347,2234003
9348,2388715
9349,2528814
9350,1179031
9351,2357291
9352,2246565
9353,2101569
9354,2458776
9355,2258345
9356,2209764
9357,1870419
9358,1296899
9359,1929263
9360,163563
9361,2203939
9362,2828996
9363,279967
9364,2392326
9365,1686821
9366,1686042
9367,1430612
9368,804463
9369,2178256
9370,2692904
9371,2401807
9372,1921064
9373,1743922
9374,1813609
9375,2004420
9376,3600760
9377,1935156
9378,1817081
9379,2404181
9380,1951181
9381,1280558
9382,1361318
9383,1672845
9384,1929308
9385,2852376
9386,1152828
9387,865907
9388,992993
9389,3014666
9390,2872732
9391,1877832
9392,831387
9393,1707392
9394,2463288
9395,2396421
9396,2359024
9397,2479800
9398,780548
9399,3481550
9400,884726
9401,2924484
9402,2883512
9403,2709784
9404,3087752
9405,1684226
9406,2309961
9407,2904608
9408,2904626
9409,2507128
9410,1086772
9411,1980929
9412,3082826
9413,3219678
9414,1680138
9415,1830713
9416,2466830
9417,2420006
9418,1587310
9419,1976000
9420,2784512
9421,1483324
9422,2337576
9423,2234261
9424,2557490
9425,390109
9426,1631867
9427,3253650
9428,2167266
9429,2381249
9430,1720619
9431,1647668
9432,2429074
9433,1517249
9434,2504022
9435,2290567
9436,2402085
9437,2205904
9438,1975159
9439,2210463
9440,2327430
9441,1776086
9442,2560102
9443,2308260
9444,2582846
9445,2319580
9446,2111392
9447,1671582
9448,2112281
9449,2018086
9450,2172584
9451,1012729
9452,3264024
9453,2352802
9454,2414766
9455,1766094
9456,1715336
9457,2294449
9458,455944
9459,1646971
9460,2334896
9461,2112152
9462,2386278
9463,2481248
9464,1065073
9465,1323973
9466,2082415
9467,2239832
9468,807028
9469,1742044
9470,1602617
9471,119781
9472,3268458
9473,2481202
9474,2109248
9475,106317
9476,2714900
9477,2785288
9478,2027231
9479,1605717
9480,1931602
9481,2398249
9482,2980706
9483,2405792
9484,853153
9485,3433074
9486,3375370
9487,2119463
9488,2103254
9489,110222
9490,1129396
9491,2321549
9492,3449040
9493,2582802
9494,2267998
9495,1294970
9496,2382298
9497,2194328
9498,164550
9499,2103281
9500,1869721
9501,1562871
9502,3445270
9503,1763264
9504,3078242
9505,2377322
9506,1090665
9507,3244512
9508,2465146
9509,2900822
9510,775480
9511,2182256
9512,1956620
9513,2884206
9514,2975578
9515,2380331
9516,2015381
9517,2910814
9518,3110960
9519,2885364
9520,2333784
9521,2574698
9522,2215477
9523,1267297
9524,1972571
9525,2870708
9526,1650393
9527,1436572
9528,2106529
9529,2573858
9530,395565
9531,3186318
9532,2967006
9533,2183034
9534,2555268
9535,2626350
9536,3214002
9537,3743126
9538,2581244
9539,2402603
9540,2345737
9541,2473602
9542,2518788
9543,1954843
9544,2870756
9545,1972819
9546,3504048
9547,2980648
9548,3139086
9549,1967697
9550,2914838
9551,2503154
9552,1617661
9553,1291150
9554,2048770
9555,2481480
9556,435651
9557,2140577
9558,1924435
9559,1262990
9560,3638012
9561,1718158
9562,2091325
9563,3097204
9564,1064884
9565,3677466
9566,2383068
9567,1828959
9568,458481
9569,2479384
9570,1355630
9571,440751
9572,1790867
9573,2517658
9574,2043933
9575,2191888
9576,1545754
9577,2758890
9578,2901962
9579,3605002
9580,2866360
9581,1582465
9582,3005242
9583,2799166
9584,1988621
9585,1663207
9586,2870612
9587,2756032
9588,2093990
9589,2772092
9590,2980592
9591,2345613
9592,2174896
9593,2123146
9594,1282015
9595,1726592
9596,3169706
9597,2106361
9598,1666335
9599,2343793
9600,3177316
9601,2920808
9602,1600196
9603,1559036
9604,2920540
9605,1826730
9606,1571249
9607,93855
9608,1264068
9609,1790864
9610,2011159
9611,2994190
9612,3062074
9613,2717860
9614,365907
9615,2960450
9616,2908856
9617,3478510
9618,3383040
9619,2034031
9620,2915160
9621,2141751
9622,2725962
9623,1786751
9624,2398231
9625,1621046
9626,3244992
9627,2402157
9628,2238050
9629,2125501
9630,3569356
9631,2229511
9632,787474
9633,2387589
9634,1745710
9635,1371150
9636,2460426
9637,3521134
9638,1629439
9639,2102496
9640,2179136
9641,2093995
9642,3099498
9643,1626146
9644,3263996
9645,2369317
9646,1528071
9647,3322940
9648,2409818
9649,2955096
9650,2140619
9651,829150
9652,444505
9653,2494280
9654,97498
9655,1085492
9656,1807944
9657,1376213
9658,1842356
9659,1650535
9660,406046
9661,2326612
9662,2396721
9663,2901736
9664,2397535
9665,1235926
9666,902999
9667,1639826
9668,3766424
9669,120254
9670,379000
9671,498121
9672,3416742
9673,2192016
9674,1397511
9675,1972779
9676,2911666
9677,2556874
9678,3202890
9679,1872194
9680,3729920
9681,2639344
9682,1778338
9683,2713180
9684,2720680
9685,2095649
9686,2170593
9687,2693664
9688,3283556
9689,1928337
9690,2190838
9691,1663187
9692,149215
9693,1698641
9694,2467046
9695,2616810
9696,3518988
9697,2960930
9698,2077721
9699,2509850
9700,2510434
9701,1204977
9702,3511812
9703,1621429
9704,2872718
9705,1951095
9706,2245084
9707,3439114
9708,3253930
9709,426911
9710,2262227
9711,1638002
9712,3104818
9713,2669336
9714,1795369
9715,286151
9716,94847
9717,88805
9718,2450264
9719,470752
9720,296874
9721,131396
9722,3060492
9723,2991296
9724,3043542
9725,2473794
9726,2459156
9727,2481496
9728,1850374
9729,2033372
9730,443424
9731,1575694
9732,98691
9733,1266027
9734,2268419
9735,910865
9736,2091240
9737,116817
9738,123950
9739,167247
9740,166973
9741,197230
9742,2268573
9743,1746183
9744,420982
9745,2268458
9746,1883092
9747,3390572
9748,446610
9749,3263614
9750,2107814
9751,2194326
9752,1403214
9753,1636849
9754,1837613
9755,1290135
9756,177625
9757,150111
9758,1745672
9759,279730
9760,2381931
9761,3012698
9762,2802154
9763,2395417
9764,1100089
9765,1460743
9766,1227189
9767,2004432
9768,800367
9769,2249221
9770,1762399
9771,1679332
9772,1217213
9773,1216516
9774,1424431
9775,100757
9776,1238834
9777,1831617
9778,867149
9779,470993
9780,3776288
9781,1198156
9782,2093977
9783,1151813
9784,1772264
9785,1362118
9786,2991224
9787,2870808
9788,3546114
9789,2968804
9790,2463512
9791,1411276
9792,409379
9793,2801746
9794,2318625
9795,2222394
9796,2093270
9797,2282016
9798,2043932
9799,1966566
9800,106763
9801,1385543
9802,2617828
9803,2832470
9804,1399952
9805,3010660
9806,1273207
9807,1037850
9808,1858481
9809,3701804
9810,1247690
9811,2084970
9812,1791528
9813,3825638
9814,3013602
9815,1798243
9816,1951265
9817,1258137
9818,3062880
9819,2752688
9820,3784160
9821,2751310
9822,2180994
9823,1702014
9824,1976989
9825,2770480
9826,2261749
9827,1528100
9828,1921149
9829,3011894
9830,4127138
9831,2391009
9832,2981768
9833,2381335
9834,99878
9835,2241605
9836,3210258
9837,2402091
9838,102940
9839,1787092
9840,403778
9841,2096672
9842,2064968
9843,3904186
9844,323808
9845,2387408
9846,3128900
9847,3534838
9848,2012665
9849,2760634
9850,1034306
9851,2235108
9852,1206285
9853,1055300
9854,1196956
9855,1273675
9856,1885299
9857,2980516
9858,3139538
9859,2978462
9860,2247476
9861,2203308
9862,2926810
9863,2195566
9864,876233
9865,889595
9866,3184934
9867,2363213
9868,1330607
9869,3455224
9870,484439
9871,3704538
9872,1451423
9873,342965
9874,2793490
9875,3398268
9876,1717715
9877,1865505
9878,2859246
9879,3125324
9880,2215395
9881,1390411
9882,2191082
9883,112319
9884,2827320
9885,2119396
9886,3093546
9887,369610
9888,3106868
9889,4044364
9890,1827358
9891,3387648
9892,2593392
9893,2261434
9894,2170439
9895,1626139
9896,1024724
9897,214641
9898,466766
9899,1990216
9900,787462
9901,2395199
9902,3397430
9903,2358592
9904,115650
9905,1911658
9906,2883434
9907,2614684
9908,3007512
9909,2404171
9910,3316960
9911,3801438
9912,1109624
9913,2300975
9914,4046784
9915,2017634
9916,117419
9917,3919322
9918,3091282
9919,2100546
9920,130514
9921,3622120
9922,3625352
9923,1567437
9924,2345525
9925,2551396
9926,3596200
9927,1705134
9928,3068192
9929,91364
9930,472219
9931,2304915
9932,3302820
9933,4075578
9934,2452254
9935,1274586
9936,2527186
9937,2781516
9938,2781832
9939,2308733
9940,1925518
9941,102585
9942,2328813
9943,415167
9944,1216491
9945,3069212
9946,3204392
9947,803038
9948,1814614
9949,972785
9950,115899
9951,3699508
9952,2130270
9953,3486392
9954,1839642
9955,2310332
9956,1020072
9957,1809398
9958,2261331
9959,2567038
9960,2652092
9961,340110
9962,435665
9963,2139555
9964,2357472
9965,2017486
9966,3659786
9967,2298394
9968,1487931
9969,2326554
9970,424934
9971,148668
9972,1599351
9973,3612616
9974,2937898
9975,2305051
9976,95388
9977,2507280
9978,2784678
9979,3823690
9980,2275946
9981,1572306
9982,1126590
9983,2180411
9984,196931
9985,3179568
9986,2409300
9987,3696720
9988,2788710
9989,2802144
9990,2290153
9991,2692250
9992,2118775
9993,865482
9994,1411249
9995,2107861
9996,2437548
9997,2280378
9998,2314824
9999,2609758
10000,3019796
10001,100281
10002,1654829
10003,2353767
10004,1787759
10005,1846442
10006,3877200
10007,1567215
10008,1091207
10009,1322306
10010,3441700
10011,1121096
10012,3720794
10013,2403961
10014,3663040
10015,1680051
10016,2378191
10017,3788052
10018,129924
10019,277705
10020,279231
10021,114416
10022,2980708
10023,2611626
10024,910885
10025,2505294
10026,2514338
10027,2480454
10028,2965842
10029,2061702
10030,1823664
10031,2338151
10032,3534842
10033,249516
10034,2785390
10035,1816608
10036,2368635
10037,2328922
10038,3516378
10039,3417422
10040,2965412
10041,1031241
10042,1059793
10043,3078296
10044,1823672
10045,2340678
10046,2565938
10047,3473654
10048,3674140
10049,109555
10050,2276069
10051,1657510
10052,2077677
10053,3560686
10054,2512582
10055,2446042
10056,2717822
10057,1748260
10058,836682
10059,2452200
10060,1340138
10061,1560169
10062,2246779
10063,2060540
10064,1503646
10065,1084002
10066,2339741
10067,95330
10068,2948266
10069,1791504
10070,2055709
10071,2309977
10072,411302
10073,94901
10074,114844
10075,3837196
10076,3578504
10077,285930
10078,283994
10079,283875
10080,340398
10081,338768
10082,338111
10083,1164647
10084,1224378
10085,2343585
10086,3132738
10087,324941
10088,1702443
10089,1276434
10090,212235
10091,1705952
10092,299981
10093,88583
10094,758781
10095,1718903
10096,3138104
10097,133024
10098,1913166
10099,2375779
10100,2351310
10101,756648
10102,2609912
10103,1764625
10104,2570858
10105,3264102
10106,263265
10107,1699755
10108,486656
10109,493451
10110,451187
10111,324532
10112,2465140
10113,1662293
10114,1002567
10115,4008652
10116,3074780
10117,3235888
10118,2962726
10119,1628055
10120,1924277
10121,254871
10122,2561546
10123,2132324
10124,339294
10125,1407078
10126,1243955
10127,104418
10128,2040578
10129,1074214
10130,3300814
10131,2400275
10132,2357377
10133,3404140
10134,1407049
10135,2980764
10136,2461132
10137,1717578
10138,1254947
10139,1076252
10140,254872
10141,3118958
10142,217074
10143,988083
10144,2597242
10145,2217458
10146,436374
10147,472602
10148,1764647
10149,1052040
10150,104808
10151,901504
10152,1079448
10153,2421416
10154,438052
10155,1714196
10156,1731767
10157,108556
10158,1935929
10159,1519663
10160,1127205
10161,1724572
10162,1946421
10163,463826
10164,267657
10165,1320293
10166,345543
10167,301526
10168,140340
10169,378230
10170,3468260
10171,110015
10172,102067
10173,2761578
10174,288415
10175,470982
10176,1544572
10177,1792131
10178,2999390
10179,222608
10180,1272018
10181,473553
10182,1417108
10183,3321428
10184,1797504
10185,1392190
10186,3195644
10187,2488496
10188,2638144
10189,803096
10190,2395427
10191,1790809
10192,974015
10193,478970
10194,1502712
10195,1431045
10196,1825683
10197,4154858
10198,4154664
10199,4154756
10200,4154796
10201,3501632
10202,3896198
10203,3498820
10204,1211837
10205,3385516
10206,2250912
10207,2113659
10208,2279864
10209,3204144
10210,246786
10211,1235837
10212,100361
10213,2511670
10214,110017
10215,477349
10216,424228
10217,250698
10218,1439235
10219,110016
10220,289830
10221,2611026
10222,933064
10223,3549508
10224,1783772
10225,2963232
10226,110019
10227,1935828
10228,2594950
10229,1069229
10230,2036388
10231,3442006
10232,1500505
10233,1705115
10234,951333
10235,1485761
10236,3569326
10237,2039393
10238,3090252
10239,3878542
10240,2783020
10241,2364842
10242,192802
10243,3746820
10244,1839648
10245,2705402
10246,3557464
10247,2557276
10248,3419894
10249,3455822
10250,3157224
10251,3328716
10252,1811307
10253,1846444
10254,2925768
10255,1808339
10256,3045616
10257,2322441
10258,4189442
10259,1051713
10260,279830
10261,104534
10262,173886
10263,274761
10264,414078
10265,1377575
10266,441787
10267,1725929
10268,1118665
10269,816562
10270,351080
10271,1301160
10272,2009538
10273,193164
10274,167030
10275,101095
10276,3136752
10277,1403241
10278,2240784
10279,3079016
10280,2923316
10281,374463
10282,4191054
10283,1885331
10284,1797348
10285,1666801
10286,1992258
10287,2714380
10288,1945084
10289,3102206
10290,1724962
10291,2208216
10292,2785032
10293,168856
10294,108252
10295,3230082
10296,2338864
10297,3074732
10298,465997
10299,260948
10300,3053694
10301,1273222
10302,3263520
10303,483022
10304,95244
10305,106384
10306,2395970
10307,92879
10308,3654964
10309,471359
10310,1441309
10311,1808454
10312,3279176
10313,1270296
10314,1674274
10315,2436386
10316,4368814
10317,2381111
10318,3704416
10319,3534282
10320,3416744
10321,3726704
10322,3713030
10323,3442990
10324,3513054
10325,3236120
10326,2349144
10327,2872462
10328,3346224
10329,1178665
10330,2273657
10331,3397754
10332,3165612
10333,1674785
10334,4229236
10335,4185572
10336,4257858
10337,3983674
10338,4188202
10339,3986532
10340,4284010
10341,2891174
10342,2044056
10343,2494384
10344,3090634
10345,3655522
10346,3090670
10347,3859304
10348,3534602
10349,3172532
10350,3850214
10351,3640682
10352,2582496
10353,3844362
10354,4104022
10355,3824412
10356,420293
10357,4145304
10358,1598642
10359,3465916
10360,1846487
10361,3962828
10362,115288
10363,1039960
10364,1883180
10365,812352
10366,2667960
10367,1845866
10368,3066630
10369,2474972
10370,1850397
10371,1649443
10372,3480796
10373,888817
10374,3279124
10375,2366608
10376,2442080
10377,2165765
10378,4142022
10379,3105350
10380,2635006
10381,2044040
10382,1405412
10383,2395133
10384,2290065
10385,1420554
10386,1395034
10387,1747960
10388,3234126
10389,3958494
10390,89679
10391,2226495
10392,95869
10393,192578
10394,1178640
10395,206588
10396,95924
10397,1422182
10398,90245
10399,3460252
10400,3628334
10401,3119416
10402,3303728
10403,3125220
10404,1790621
10405,2231253
10406,2246953
10407,392883
10408,2474438
10409,3622592
10410,3044244
10411,884732
10412,257290
10413,2622874
10414,2132486
10415,2535470
10416,3145220
10417,90115
10418,96022
10419,3181822
10420,3007302
10421,1418754
10422,2101383
10423,3544082
10424,2711898
10425,4135844
10426,4226388
10427,872022
10428,2042583
10429,2802136
10430,2381046
10431,3409392
10432,2370718
10433,2650978
10434,346932
10435,240628
10436,1571404
10437,1486843
10438,1504691
10439,2474024
10440,2554274
10441,3829170
10442,98962
10443,206636
10444,200529
10445,427042
10446,367495
10447,2375559
10448,2132374
10449,1466054
10450,2937390
10451,3500822
10452,1188112
10453,903849
10454,119310
10455,348124
10456,2637294
10457,283326
10458,1314237
10459,3723996
10460,2623502
10461,195753
10462,342317
10463,2123170
10464,847150
10465,3877718
10466,261277
10467,2290553
10468,3107070
10469,2933474
10470,811137
10471,1605798
10472,2392672
10473,105328
10474,1884457
10475,2381941
10476,369445
10477,3675568
10478,1707380
10479,2279373
10480,1841642
10481,2247732
10482,251156
10483,1083858
10484,2555736
10485,2882328
10486,432373
10487,963207
10488,3181314
10489,2401097
10490,2097298
10491,2925642
10492,2909116
10493,2918436
10494,94683
10495,166556
10496,252985
10497,2358925
10498,3745620
10499,2935564
10500,1826660
10501,2636124
10502,2667918
10503,1433810
